ProductBenefitRecommendedSIID,ProductCode,BenefitCode,Age,RecommendedSI,dtmCreated,CreatedBy,dtmUpdated,UpdatedBy,dtmValidFrom,dtmValidTo
6178,OLL,DTH,69,100000,18:48.1,MattH01,NULL,NULL,00:00.0,NULL
6179,OLL,DTH,70,100000,18:48.1,MattH01,NULL,NULL,00:00.0,NULL
6180,GT1,DTH,18,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6181,GT1,DTH,19,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6182,GT1,DTH,20,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6183,GT1,DTH,21,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6184,GT1,DTH,22,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6185,GT1,DTH,23,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6186,GT1,DTH,24,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6187,GT1,DTH,25,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6188,GT1,DTH,26,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6189,GT1,DTH,27,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6190,GT1,DTH,28,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6191,GT1,DTH,29,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6192,GT1,DTH,30,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6193,GT1,DTH,31,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6194,GT1,DTH,32,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6195,GT1,DTH,33,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6196,GT1,DTH,34,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6197,GT1,DTH,35,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6198,GT1,DTH,36,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6199,GT1,DTH,37,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6200,GT1,DTH,38,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6201,GT1,DTH,39,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6202,GT1,DTH,40,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6203,GT1,DTH,41,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6204,GT1,DTH,42,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6205,GT1,DTH,43,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6206,GT1,DTH,44,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6207,GT1,DTH,45,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6208,GT1,DTH,46,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6209,GT1,DTH,47,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6210,GT1,DTH,48,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6211,GT1,DTH,49,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6212,GT1,DTH,50,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6213,GT1,DTH,51,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6214,GT1,DTH,52,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6215,GT1,DTH,53,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6216,GT1,DTH,54,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6217,GT1,DTH,55,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6218,GT1,DTH,56,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6219,GT1,DTH,57,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6220,GT1,DTH,58,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6221,GT1,DTH,59,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6222,GT1,DTH,60,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6223,GT1,DTH,61,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6224,GT1,DTH,62,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6225,GT1,DTH,63,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6226,GT1,DTH,64,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6227,GT1,DTH,65,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6228,GT1,DTH,66,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6229,GT1,DTH,67,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6230,GT1,DTH,68,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6231,GT1,DTH,69,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6232,GT1,DTH,70,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
6233,GT2,DTH,18,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6234,GT2,DTH,19,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6235,GT2,DTH,20,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6236,GT2,DTH,21,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6237,GT2,DTH,22,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6238,GT2,DTH,23,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6239,GT2,DTH,24,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6240,GT2,DTH,25,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6241,GT2,DTH,26,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6242,GT2,DTH,27,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6243,GT2,DTH,28,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6244,GT2,DTH,29,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6245,GT2,DTH,30,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6246,GT2,DTH,31,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6247,GT2,DTH,32,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6248,GT2,DTH,33,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6249,GT2,DTH,34,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6250,GT2,DTH,35,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6251,GT2,DTH,36,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6252,GT2,DTH,37,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6253,GT2,DTH,38,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6254,GT2,DTH,39,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6255,GT2,DTH,40,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6256,GT2,DTH,41,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6257,GT2,DTH,42,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6258,GT2,DTH,43,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6259,GT2,DTH,44,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6260,GT2,DTH,45,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6261,GT2,DTH,46,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6262,GT2,DTH,47,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6263,GT2,DTH,48,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6264,GT2,DTH,49,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6265,GT2,DTH,50,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6266,GT2,DTH,51,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6267,GT2,DTH,52,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6268,GT2,DTH,53,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6269,GT2,DTH,54,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6270,GT2,DTH,55,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6271,GT2,DTH,56,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6272,GT2,DTH,57,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6273,GT2,DTH,58,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6274,GT2,DTH,59,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6275,GT2,DTH,60,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6276,GT2,DTH,61,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6277,GT2,DTH,62,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6278,GT2,DTH,63,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6279,GT2,DTH,64,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6280,GT2,DTH,65,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6281,GT2,DTH,66,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6282,GT2,DTH,67,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6283,GT2,DTH,68,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6284,GT2,DTH,69,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6285,GT2,DTH,70,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
6286,GT3,DTH,18,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6287,GT3,DTH,19,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6288,GT3,DTH,20,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6289,GT3,DTH,21,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6290,GT3,DTH,22,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6291,GT3,DTH,23,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6292,GT3,DTH,24,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6293,GT3,DTH,25,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6294,GT3,DTH,26,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6295,GT3,DTH,27,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6296,GT3,DTH,28,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6297,GT3,DTH,29,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6298,GT3,DTH,30,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6299,GT3,DTH,31,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6300,GT3,DTH,32,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6301,GT3,DTH,33,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6302,GT3,DTH,34,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6303,GT3,DTH,35,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6304,GT3,DTH,36,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6305,GT3,DTH,37,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6306,GT3,DTH,38,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6307,GT3,DTH,39,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6308,GT3,DTH,40,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6309,GT3,DTH,41,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6310,GT3,DTH,42,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6311,GT3,DTH,43,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6312,GT3,DTH,44,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6313,GT3,DTH,45,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6314,GT3,DTH,46,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6315,GT3,DTH,47,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6316,GT3,DTH,48,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6317,GT3,DTH,49,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6318,GT3,DTH,50,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6319,GT3,DTH,51,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6320,GT3,DTH,52,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6321,GT3,DTH,53,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6322,GT3,DTH,54,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6323,GT3,DTH,55,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6324,GT3,DTH,56,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6325,GT3,DTH,57,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6326,GT3,DTH,58,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6327,GT3,DTH,59,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6328,GT3,DTH,60,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6329,GT3,DTH,61,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6330,GT3,DTH,62,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6331,GT3,DTH,63,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6332,GT3,DTH,64,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6333,GT3,DTH,65,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6334,GT3,DTH,66,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6335,GT3,DTH,67,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6336,GT3,DTH,68,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6337,GT3,DTH,69,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6338,GT3,DTH,70,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
6339,GT4,DTH,18,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6340,GT4,DTH,19,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6341,GT4,DTH,20,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6342,GT4,DTH,21,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6343,GT4,DTH,22,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6344,GT4,DTH,23,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6345,GT4,DTH,24,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6346,GT4,DTH,25,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6347,GT4,DTH,26,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6348,GT4,DTH,27,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6349,GT4,DTH,28,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6350,GT4,DTH,29,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6351,GT4,DTH,30,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6352,GT4,DTH,31,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6353,GT4,DTH,32,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6354,GT4,DTH,33,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6355,GT4,DTH,34,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6356,GT4,DTH,35,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6357,GT4,DTH,36,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6358,GT4,DTH,37,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6359,GT4,DTH,38,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6360,GT4,DTH,39,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6361,GT4,DTH,40,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6362,GT4,DTH,41,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6363,GT4,DTH,42,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6364,GT4,DTH,43,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6365,GT4,DTH,44,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6366,GT4,DTH,45,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6367,GT4,DTH,46,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6368,GT4,DTH,47,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6369,GT4,DTH,48,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6370,GT4,DTH,49,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6371,GT4,DTH,50,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6372,GT4,DTH,51,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6373,GT4,DTH,52,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6374,GT4,DTH,53,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6375,GT4,DTH,54,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6376,GT4,DTH,55,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6377,GT4,DTH,56,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6378,GT4,DTH,57,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6379,GT4,DTH,58,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6380,GT4,DTH,59,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6381,GT4,DTH,60,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6382,GT4,DTH,61,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6383,GT4,DTH,62,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6384,GT4,DTH,63,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6385,GT4,DTH,64,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6386,GT4,DTH,65,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6387,GT4,DTH,66,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6388,GT4,DTH,67,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6389,GT4,DTH,68,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6390,GT4,DTH,69,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6391,GT4,DTH,70,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
6392,GT5,DTH,18,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6393,GT5,DTH,19,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6394,GT5,DTH,20,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6395,GT5,DTH,21,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6396,GT5,DTH,22,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6397,GT5,DTH,23,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6398,GT5,DTH,24,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6399,GT5,DTH,25,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6400,GT5,DTH,26,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6401,GT5,DTH,27,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6402,GT5,DTH,28,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6403,GT5,DTH,29,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6404,GT5,DTH,30,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6405,GT5,DTH,31,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6406,GT5,DTH,32,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6407,GT5,DTH,33,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6408,GT5,DTH,34,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6409,GT5,DTH,35,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6410,GT5,DTH,36,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6411,GT5,DTH,37,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6412,GT5,DTH,38,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6413,GT5,DTH,39,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6414,GT5,DTH,40,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6415,GT5,DTH,41,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6416,GT5,DTH,42,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6417,GT5,DTH,43,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6418,GT5,DTH,44,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6419,GT5,DTH,45,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6420,GT5,DTH,46,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6421,GT5,DTH,47,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6422,GT5,DTH,48,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6423,GT5,DTH,49,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6424,GT5,DTH,50,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6425,GT5,DTH,51,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6426,GT5,DTH,52,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6427,GT5,DTH,53,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6428,GT5,DTH,54,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6429,GT5,DTH,55,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6430,GT5,DTH,56,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6431,GT5,DTH,57,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6432,GT5,DTH,58,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6433,GT5,DTH,59,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6434,GT5,DTH,60,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6435,GT5,DTH,61,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6436,GT5,DTH,62,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6437,GT5,DTH,63,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6438,GT5,DTH,64,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6439,GT5,DTH,65,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6440,GT5,DTH,66,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6441,GT5,DTH,67,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6442,GT5,DTH,68,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6443,GT5,DTH,69,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6444,GT5,DTH,70,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
6445,GT6,DTH,18,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6446,GT6,DTH,19,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6447,GT6,DTH,20,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6448,GT6,DTH,21,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6449,GT6,DTH,22,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6450,GT6,DTH,23,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6451,GT6,DTH,24,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6452,GT6,DTH,25,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6453,GT6,DTH,26,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6454,GT6,DTH,27,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6455,GT6,DTH,28,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6456,GT6,DTH,29,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6457,GT6,DTH,30,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6458,GT6,DTH,31,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6459,GT6,DTH,32,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6460,GT6,DTH,33,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6461,GT6,DTH,34,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6462,GT6,DTH,35,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6463,GT6,DTH,36,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6464,GT6,DTH,37,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6465,GT6,DTH,38,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6466,GT6,DTH,39,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6467,GT6,DTH,40,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6468,GT6,DTH,41,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6469,GT6,DTH,42,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6470,GT6,DTH,43,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6471,GT6,DTH,44,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6472,GT6,DTH,45,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6473,GT6,DTH,46,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6474,GT6,DTH,47,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6475,GT6,DTH,48,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6476,GT6,DTH,49,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6477,GT6,DTH,50,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6478,GT6,DTH,51,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
6479,GT6,DTH,52,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
